Database,Keyword,Seed keyword,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,SERP Features,Trend,Click potential,Competitors
us,reasons for high cholesterol,cholesterol,,880,88.80,0.46,0.25,43100000,"Site Links, People Also Ask, Knowledge Panel","0.68,0.55,0.68,0.68,0.55,0.30,0.37,0.68,0.77,0.68,0.77,1.00",20,"""High cholesterol - Symptoms and causes - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/symptoms-causes/syc-20350800""
""Causes of High Cholesterol | American Heart Association"":""https://www.heart.org/en/health-topics/cholesterol/causes-of-high-cholesterol""
""High Cholesterol: Causes, Symptoms, Foods, Treatment & More"":""https://www.healthline.com/health/high-cholesterol""
""Cholesterol: What causes high cholesterol?"":""https://www.medicalnewstoday.com/articles/9152""
""High cholesterol - Illnesses and conditions | NHS inform"":""https://www.nhsinform.scot/illnesses-and-conditions/blood-and-lymph/high-cholesterol""
""High Cholesterol: Symptoms, Causes and Treatment"":""https://familydoctor.org/condition/cholesterol/""
""5 Diseases Linked To High Cholesterol - WebMD"":""https://www.webmd.com/cholesterol-management/guide/diseases-linked-high-cholesterol""
""5 Common Causes of High Cholesterol — And What to Do ..."":""https://www.tricitymed.org/2018/06/5-common-causes-of-high-cholesterol-and-what-to-do-about-them/""
""LDL: The """"Bad"""" Cholesterol: MedlinePlus"":""https://medlineplus.gov/ldlthebadcholesterol.html""
""High Cholesterol - Symptoms and Causes - Penn Medicine"":""https://www.pennmedicine.org/for-patients-and-visitors/patient-information/conditions-treated-a-to-z/high-cholesterol"""
us,bad cholesterol diet,cholesterol,,110,92.48,0.28,0.59,77800000,"Adwords Top, Site Links, People Also Ask, Image Pack","1.00,0.79,1.00,0.79,0.79,0.50,0.64,0.79,0.79,0.79,1.00,1.00",20,"""How to Lower Cholesterol with Diet: MedlinePlus"":""https://medlineplus.gov/howtolowercholesterolwithdiet.html""
""11 foods that lower cholesterol - Harvard Health"":""https://www.health.harvard.edu/heart-health/11-foods-that-lower-cholesterol""
""Cholesterol: Top foods to improve your numbers - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/cholesterol/art-20045192""
""Top 5 lifestyle changes to improve your cholesterol - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/reduce-cholesterol/art-20045935""
""Foods to Eat and Avoid for High Cholesterol - WebMD"":""https://www.webmd.com/cholesterol-management/heart-health-foods-to-buy-foods-to-avoid""
""Foods To Help Lower LDL ('Bad') Cholesterol - WebMD"":""https://www.webmd.com/cholesterol-management/ss/slideshow-cholesterol-lowering-foods""
""10 Tips to Lower Cholesterol With Your Diet - Healthline"":""https://www.healthline.com/nutrition/low-cholesterol-diet""
""13 Cholesterol-Lowering Foods to Add to Your Diet Today"":""https://www.healthline.com/nutrition/13-foods-that-lower-cholesterol-levels""
""High-cholesterol foods: Foods to avoid and include"":""https://www.medicalnewstoday.com/articles/317332""
""Cholesterol - healthy eating tips - Better Health Channel"":""https://www.betterhealth.vic.gov.au/health/conditionsandtreatments/cholesterol-healthy-eating-tips"""
us,low density lipoprotein function,low density lipoprotein,,20,92.13,0.00,0.03,0,"Featured Snippet, People Also Ask, Site Links","0.29,0.01,0.03,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.13,1.00",20,"""Function of Lipoproteins in the Body - Verywell Health"":""https://www.verywellhealth.com/lipoproteins-facts-and-info-697495""
""Biochemistry, LDL Cholesterol - StatPearls - NCBI Bookshelf"":""https://www.ncbi.nlm.nih.gov/books/NBK519561/""
""Low-density lipoprotein - Wikipedia"":""https://en.wikipedia.org/wiki/Low-density_lipoprotein""
""LDL & HDL: Good & Bad Cholesterol | cdc.gov"":""https://www.cdc.gov/cholesterol/ldl_hdl.htm""
""Low-Density Lipoprotein - an overview | ScienceDirect Topics"":""https://www.sciencedirect.com/topics/biochemistry-genetics-and-molecular-biology/low-density-lipoprotein""
""HDL: The """"Good"""" Cholesterol: MedlinePlus"":""https://medlineplus.gov/hdlthegoodcholesterol.html""
""LDL: The """"Bad"""" Cholesterol: MedlinePlus"":""https://medlineplus.gov/ldlthebadcholesterol.html""
""HDL vs. LDL Cholesterol: What's the Difference? - Healthline"":""https://www.healthline.com/health/hdl-vs-ldl-cholesterol""
""function of high-density lipoprotein and low-density lipoprotein ..."":""https://academic.oup.com/biolreprod/article/97/6/862/4582253""
""HDL (Good), LDL (Bad) Cholesterol and Triglycerides ..."":""https://www.heart.org/en/health-topics/cholesterol/hdl-good-ldl-bad-cholesterol-and-triglycerides"""
us,what should good and bad cholesterol numbers be,cholesterol,,90,88.00,0.00,0.13,32800000,"Featured Snippet, People Also Ask, Site Links","0.11,0.11,0.11,0.11,0.11,0.11,0.78,0.33,0.11,0.11,0.33,1.00",20,"""Cholesterol Levels: What You Need to Know: MedlinePlus"":""https://medlineplus.gov/cholesterollevelswhatyouneedtoknow.html""
""Understanding Cholesterol Levels: LDL, HDL, Total ... - WebMD"":""https://www.webmd.com/cholesterol-management/guide/understanding-numbers""
""What Are the Recommended Cholesterol Levels by Age?"":""https://www.healthline.com/health/high-cholesterol/levels-by-age""
""Cholesterol: Types, Tests, Treatments, Prevention"":""https://my.clevelandclinic.org/health/articles/11920-cholesterol-numbers-what-do-they-mean""
""What Your Cholesterol Levels Mean | American Heart ..."":""https://www.heart.org/en/health-topics/cholesterol/about-cholesterol/what-your-cholesterol-levels-mean""
""LDL & HDL: Good & Bad Cholesterol | cdc.gov"":""https://www.cdc.gov/cholesterol/ldl_hdl.htm""
""HDL cholesterol: How to boost your 'good' cholesterol - Mayo ..."":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/hdl-cholesterol/art-20046388""
""Why Cholesterol Matters for Women | Johns Hopkins Medicine"":""https://www.hopkinsmedicine.org/health/wellness-and-prevention/why-cholesterol-matters-for-women""
""Cholesterol - HealthyWomen"":""https://www.healthywomen.org/condition/cholesterol""
""Making sense of cholesterol tests - Harvard Health"":""https://www.health.harvard.edu/heart-health/making-sense-of-cholesterol-tests"""
us,what is ldl,ldl,,6600,90.59,7.38,0.05,42000000,"Site Links, People Also Ask, Knowledge Panel","0.67,0.55,0.55,0.67,0.67,0.44,0.44,0.55,0.55,0.55,0.67,1.00",20,"""LDL Cholesterol: Definition, Risks, and How to Lower It"":""https://www.webmd.com/heart-disease/ldl-cholesterol-the-bad-cholesterol""
""LDL: The """"Bad"""" Cholesterol: MedlinePlus"":""https://medlineplus.gov/ldlthebadcholesterol.html""
""LDL & HDL: Good & Bad Cholesterol | cdc.gov"":""https://www.cdc.gov/cholesterol/ldl_hdl.htm""
""HDL (Good), LDL (Bad) Cholesterol and Triglycerides ..."":""https://www.heart.org/en/health-topics/cholesterol/hdl-good-ldl-bad-cholesterol-and-triglycerides""
""LDL Cholesterol - Understand the Test & Your Results"":""https://labtestsonline.org/tests/ldl-cholesterol""
""Cholesterol: Types, Tests, Treatments, Prevention"":""https://my.clevelandclinic.org/health/articles/11920-cholesterol-numbers-what-do-they-mean""
""The Facts About LDL, The Bad Kind of Cholesterol - Healthline"":""https://www.healthline.com/health/ldl-cholesterol""
""Cholesterol: Understanding HDL vs. LDL - Harvard Health ..."":""https://www.health.harvard.edu/blog/understanding-cholesterol-hdl-vs-ldl-2018041213608""
""High cholesterol - Symptoms and causes - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/symptoms-causes/syc-20350800""
""Top 5 lifestyle changes to improve your cholesterol - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/reduce-cholesterol/art-20045935"""
us,hdl cholesterol high,cholesterol,,4400,92.72,1.99,0.04,0,"Carousel, Featured Snippet, People Also Ask, Site Links","0.67,0.55,0.82,0.67,0.44,0.24,0.36,0.55,0.67,0.82,1.00,1.00",20,"""High HDL Cholesterol: Can It Be a Problem? - Healthline"":""https://www.healthline.com/health/high-hdl""
""HDL: 11 Foods to Increase Good Cholesterol - Healthline"":""https://www.healthline.com/health/high-cholesterol/foods-to-increase-hdl""
""LDL & HDL: Good & Bad Cholesterol | cdc.gov"":""https://www.cdc.gov/cholesterol/ldl_hdl.htm""
""HDL Cholesterol: “The Good Cholesterol” - WebMD"":""https://www.webmd.com/cholesterol-management/guide/hdl-cholesterol-the-good-cholesterol""
""Could Too Much 'Good' HDL Cholesterol Be Bad for Your Heart?"":""https://www.webmd.com/cholesterol-management/news/20180827/could-too-much-good-hdl-cholesterol-be-bad-for-you""
""Ask the Doctor: Can HDL (good) cholesterol be too high ..."":""https://www.health.harvard.edu/heart-health/ask-the-doctor-can-hdl-cholesterol-be-too-high""
""Cholesterol Levels: What You Need to Know: MedlinePlus"":""https://medlineplus.gov/cholesterollevelswhatyouneedtoknow.html""
""HDL: The """"Good"""" Cholesterol: MedlinePlus"":""https://medlineplus.gov/hdlthegoodcholesterol.html""
""What Your Cholesterol Levels Mean | American Heart ..."":""https://www.heart.org/en/health-topics/cholesterol/about-cholesterol/what-your-cholesterol-levels-mean""
""High HDL levels: Recommendations, balance, and tips"":""https://www.medicalnewstoday.com/articles/319275"""
us,what is the bad cholesterol hdl or ldl,cholesterol,,110,90.41,5.55,0.06,2370000,"Featured Snippet, People Also Ask, Site Links","0.42,0.19,0.19,0.65,0.35,0.19,0.19,0.19,0.65,0.42,1.00,0.81",20,"""LDL & HDL: Good & Bad Cholesterol | cdc.gov"":""https://www.cdc.gov/cholesterol/ldl_hdl.htm""
""HDL (Good), LDL (Bad) Cholesterol and Triglycerides ..."":""https://www.heart.org/en/health-topics/cholesterol/hdl-good-ldl-bad-cholesterol-and-triglycerides""
""Understanding Cholesterol Levels: LDL, HDL, Total ... - WebMD"":""https://www.webmd.com/cholesterol-management/guide/understanding-numbers""
""Cholesterol Levels: What You Need to Know: MedlinePlus"":""https://medlineplus.gov/cholesterollevelswhatyouneedtoknow.html""
""HDL vs. LDL Cholesterol: What's the Difference? - Healthline"":""https://www.healthline.com/health/hdl-vs-ldl-cholesterol""
""HDL cholesterol: How to boost your 'good' cholesterol - Mayo ..."":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/hdl-cholesterol/art-20046388""
""HDL vs. LDL Cholesterol: What's the Difference Between Them?"":""https://www.medicinenet.com/hdl_vs_ldl_cholesterol_differences/article.htm""
""Making sense of cholesterol tests - Harvard Health"":""https://www.health.harvard.edu/heart-health/making-sense-of-cholesterol-tests""
""Cholesterol: Types, Tests, Treatments, Prevention"":""https://my.clevelandclinic.org/health/articles/11920-cholesterol-numbers-what-do-they-mean""
""What Is the Difference Between Good and Bad Cholesterol ..."":""https://www.keckmedicine.org/what-is-the-difference-between-good-and-bad-cholesterol/"""
us,cholesterol normal range,cholesterol,,8100,92.69,1.21,0.08,128000000,"Featured Snippet, People Also Ask, Site Links, Knowledge Panel","0.55,0.36,0.45,0.55,0.45,0.30,0.30,0.45,0.67,0.82,0.82,1.00",20,"""Cholesterol Levels: What You Need to Know: MedlinePlus"":""https://medlineplus.gov/cholesterollevelswhatyouneedtoknow.html""
""What Are the Recommended Cholesterol Levels by Age?"":""https://www.healthline.com/health/high-cholesterol/levels-by-age""
""Understanding Cholesterol Levels: LDL, HDL, Total ... - WebMD"":""https://www.webmd.com/cholesterol-management/guide/understanding-numbers""
""Cholesterol: Types, Tests, Treatments, Prevention"":""https://my.clevelandclinic.org/health/articles/11920-cholesterol-numbers-what-do-they-mean""
""What Your Cholesterol Levels Mean | American Heart ..."":""https://www.heart.org/en/health-topics/cholesterol/about-cholesterol/what-your-cholesterol-levels-mean""
""Cholesterol test - Mayo Clinic"":""https://www.mayoclinic.org/tests-procedures/cholesterol-test/about/pac-20384601""
""Cholesterol - HealthyWomen"":""https://www.healthywomen.org/condition/cholesterol""
""Getting Your Cholesterol Checked | cdc.gov"":""https://www.cdc.gov/cholesterol/cholesterol_screening.htm""
""Why Cholesterol Matters for Women | Johns Hopkins Medicine"":""https://www.hopkinsmedicine.org/health/wellness-and-prevention/why-cholesterol-matters-for-women""
""Cholesterol: High, Normal, Low Levels, and Chart - MedicineNet"":""https://www.medicinenet.com/cholesterol_management/article.htm"""
us,cholesterol diet,cholesterol,,8100,92.05,0.43,0.51,109000000,"Site Links, People Also Ask","0.82,0.82,1.00,1.00,0.67,0.44,0.55,0.67,0.82,1.00,1.00,1.00",20,"""How to Lower Cholesterol with Diet: MedlinePlus"":""https://medlineplus.gov/howtolowercholesterolwithdiet.html""
""Cholesterol: Top foods to improve your numbers - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/cholesterol/art-20045192""
""Top 5 lifestyle changes to improve your cholesterol - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/reduce-cholesterol/art-20045935""
""10 Tips to Lower Cholesterol With Your Diet - Healthline"":""https://www.healthline.com/nutrition/low-cholesterol-diet""
""11 foods that lower cholesterol - Harvard Health"":""https://www.health.harvard.edu/heart-health/11-foods-that-lower-cholesterol""
""Cholesterol | The Nutrition Source | Harvard T.H. Chan School ..."":""https://www.hsph.harvard.edu/nutritionsource/what-should-you-eat/fats-and-cholesterol/cholesterol/""
""Your Guide to Lowering Your Cholesterol With TLC - National ..."":""https://www.nhlbi.nih.gov/files/docs/public/heart/chol_tlc.pdf""
""Cooking to Lower Cholesterol | American Heart Association"":""https://www.heart.org/en/health-topics/cholesterol/prevention-and-treatment-of-high-cholesterol-hyperlipidemia/cooking-to-lower-cholesterol""
""10 Best Diet Plans - WebMD"":""https://www.webmd.com/cholesterol-management/features/best-cholesterol-diets""
""Low-Cholesterol Diet: 10 Foods to Try - WebMD"":""https://www.webmd.com/cholesterol-management/features/break-low-cholesterol-diet-rut"""
us,hdl and ldl,ldl,,3600,93.05,5.50,0.03,29800000,"Site Links, People Also Ask","0.81,0.67,0.67,1.00,0.81,0.81,0.67,0.67,0.67,0.67,0.67,0.81",20,"""LDL & HDL: Good & Bad Cholesterol | cdc.gov"":""https://www.cdc.gov/cholesterol/ldl_hdl.htm""
""HDL (Good), LDL (Bad) Cholesterol and Triglycerides ..."":""https://www.heart.org/en/health-topics/cholesterol/hdl-good-ldl-bad-cholesterol-and-triglycerides""
""Understanding Cholesterol Levels: LDL, HDL, Total ... - WebMD"":""https://www.webmd.com/cholesterol-management/guide/understanding-numbers""
""Cholesterol Levels: What You Need to Know: MedlinePlus"":""https://medlineplus.gov/cholesterollevelswhatyouneedtoknow.html""
""HDL vs. LDL Cholesterol: What's the Difference? - Healthline"":""https://www.healthline.com/health/hdl-vs-ldl-cholesterol""
""HDL: 11 Foods to Increase Good Cholesterol - Healthline"":""https://www.healthline.com/health/high-cholesterol/foods-to-increase-hdl""
""HDL vs. LDL Cholesterol: What's the Difference Between Them?"":""https://www.medicinenet.com/hdl_vs_ldl_cholesterol_differences/article.htm""
""HDL cholesterol: How to boost your 'good' cholesterol - Mayo ..."":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/hdl-cholesterol/art-20046388""
""Cholesterol ratio or non-HDL cholesterol: Which is most ..."":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/expert-answers/cholesterol-ratio/faq-20058006""
""Cholesterol: Understanding HDL vs. LDL - Harvard Health ..."":""https://www.health.harvard.edu/blog/understanding-cholesterol-hdl-vs-ldl-2018041213608"""
us,high low density lipoprotein level,low density lipoprotein,,10,92.94,0.00,0.00,0,"Featured Snippet, People Also Ask, Site Links","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,1.00,0.14,0.14,0.71",20,"""LDL: The """"Bad"""" Cholesterol: MedlinePlus"":""https://medlineplus.gov/ldlthebadcholesterol.html""
""LDL Cholesterol: Definition, Risks, and How to Lower It"":""https://www.webmd.com/heart-disease/ldl-cholesterol-the-bad-cholesterol""
""LDL & HDL: Good & Bad Cholesterol | cdc.gov"":""https://www.cdc.gov/cholesterol/ldl_hdl.htm""
""HDL cholesterol: How to boost your 'good' cholesterol - Mayo ..."":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/hdl-cholesterol/art-20046388""
""HDL (Good), LDL (Bad) Cholesterol and Triglycerides ..."":""https://www.heart.org/en/health-topics/cholesterol/hdl-good-ldl-bad-cholesterol-and-triglycerides""
""HDL vs. LDL Cholesterol: What's the Difference? - Healthline"":""https://www.healthline.com/health/hdl-vs-ldl-cholesterol""
""What Are the Recommended Cholesterol Levels by Age?"":""https://www.healthline.com/health/high-cholesterol/levels-by-age""
""LDL Cholesterol & Heart Health - Cleveland Clinic"":""https://my.clevelandclinic.org/health/articles/16866-cholesterol-guidelines--heart-health""
""Cholesterol: Understanding HDL vs. LDL - Harvard Health ..."":""https://www.health.harvard.edu/blog/understanding-cholesterol-hdl-vs-ldl-2018041213608""
""High-density lipoprotein, low-density lipoprotein and coronary ..."":""https://pubmed.ncbi.nlm.nih.gov/2203248/"""
us,why is low density lipoprotein bad,low density lipoprotein,,20,88.73,0.00,0.01,0,"Featured Snippet, People Also Ask, Site Links","0.11,0.11,0.11,0.78,0.11,0.11,0.11,0.78,0.11,0.11,1.00,0.33",20,"""LDL: The """"Bad"""" Cholesterol: MedlinePlus"":""https://medlineplus.gov/ldlthebadcholesterol.html""
""HDL (Good), LDL (Bad) Cholesterol and Triglycerides ..."":""https://www.heart.org/en/health-topics/cholesterol/hdl-good-ldl-bad-cholesterol-and-triglycerides""
""LDL Cholesterol: Definition, Risks, and How to Lower It"":""https://www.webmd.com/heart-disease/ldl-cholesterol-the-bad-cholesterol""
""HDL vs. LDL Cholesterol: What's the Difference? - Healthline"":""https://www.healthline.com/health/hdl-vs-ldl-cholesterol""
""The Facts About LDL, The Bad Kind of Cholesterol - Healthline"":""https://www.healthline.com/health/ldl-cholesterol""
""Cholesterol: Understanding HDL vs. LDL - Harvard Health ..."":""https://www.health.harvard.edu/blog/understanding-cholesterol-hdl-vs-ldl-2018041213608""
""Cholesterol: the good, the bad, and the lipoprotein | UT ..."":""https://www.utphysicians.com/cholesterol-the-good-the-bad-and-the-lipoprotein/""
""HDL cholesterol: How to boost your 'good' cholesterol - Mayo ..."":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/hdl-cholesterol/art-20046388""
""Cholesterol level: Can it be too low? - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/expert-answers/cholesterol-level/faq-20057952""
""HDL vs. LDL Cholesterol: What's the Difference Between Them?"":""https://www.medicinenet.com/hdl_vs_ldl_cholesterol_differences/article.htm"""
us,home cholesterol test,cholesterol,,5400,89.70,1.08,1.00,99300000,"People Also Ask, Site Links","0.82,0.82,1.00,0.82,0.67,0.82,0.67,0.67,0.82,1.00,1.00,1.00",20,"""The 7 Best Cholesterol Test Kits of 2020 - Verywell Health"":""https://www.verywellhealth.com/best-cholesterol-test-kits-4171705""
""Cholesterol Home Test Kits: Uses, Test Results, and Reliability"":""https://www.webmd.com/cholesterol-management/cholesterol-home-test-kits""
""At-Home Cholesterol Tests: Everything You Need to Know"":""https://www.goodrx.com/blog/at-home-cholesterol-tests/""
""Cholesterol test kits: Are they accurate? - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/expert-answers/cholesterol-test-kits/faq-20057822""
""At Home Cholesterol & Lipids Test Kit - Easy Cholesterol ..."":""https://www.everlywell.com/products/cholesterol-and-lipids-test/""
""Cholesterol testing at home: It may be faster, but is it better ..."":""https://www.health.harvard.edu/heart-health/cholesterol-testing-at-home-it-may-be-faster-but-is-it-better""
""Cholesterol Tests | Walgreens"":""https://www.walgreens.com/store/c/cholesterol-tests/ID=361303-tier3""
""Should You Get a Home Cholesterol Test Kit? | U.S. News"":""https://health.usnews.com/conditions/articles/who-should-use-a-home-cholesterol-test-kit""
""Cholesterol Test Kits (with Photos, Prices & Reviews)"":""https://www.cvs.com/shop/home-health-care/home-tests/cholesterol-test-kits""
""Amazon Best Sellers: Best Home Cholesterol Tests"":""https://www.amazon.com/Best-Sellers-Health-Personal-Care-Home-Cholesterol-Tests/zgbs/hpc/3777331"""
us,what can high cholesterol cause,cholesterol,,1000,90.17,0.49,0.21,250000000,"Featured Snippet, People Also Ask, Site Links","0.63,0.45,0.55,0.63,0.63,0.55,0.45,0.55,0.81,0.81,0.81,1.00",20,"""Causes of High Cholesterol | American Heart Association"":""https://www.heart.org/en/health-topics/cholesterol/causes-of-high-cholesterol""
""High Cholesterol: Causes, Symptoms, Foods, Treatment & More"":""https://www.healthline.com/health/high-cholesterol""
""Cholesterol: What causes high cholesterol?"":""https://www.medicalnewstoday.com/articles/9152""
""High cholesterol - Illnesses and conditions | NHS inform"":""https://www.nhsinform.scot/illnesses-and-conditions/blood-and-lymph/high-cholesterol""
""5 Diseases Linked To High Cholesterol - WebMD"":""https://www.webmd.com/cholesterol-management/guide/diseases-linked-high-cholesterol""
""High Cholesterol: Symptoms, Causes and Treatment"":""https://familydoctor.org/condition/cholesterol/""
""Diseases Caused By High Cholesterol - Cleveland Clinic"":""https://my.clevelandclinic.org/health/articles/11918-cholesterol-high-cholesterol-diseases""
""Cholesterol | MedlinePlus"":""https://medlineplus.gov/cholesterol.html""
""High Cholesterol: Symptoms, Causes, Treatments"":""https://www.healthgrades.com/right-care/cholesterol/high-cholesterol""
""High Cholesterol - Symptoms and Causes - Penn Medicine"":""https://www.pennmedicine.org/for-patients-and-visitors/patient-information/conditions-treated-a-to-z/high-cholesterol"""
us,very low density lipoproteins definition,low density lipoprotein,,30,91.93,0.00,0.01,620000,"People Also Ask, Site Links, Knowledge Panel","0.22,0.56,0.78,0.33,0.11,0.33,0.11,0.44,0.11,1.00,0.11,0.11",20,"""VLDL cholesterol: Is it harmful? - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/expert-answers/vldl-cholesterol/faq-20058275""
""VLDL Cholesterol - MedlinePlus"":""https://medlineplus.gov/vldlcholesterol.html""
""VLDL test: MedlinePlus Medical Encyclopedia"":""https://medlineplus.gov/ency/article/003494.htm""
""VLDL vs. LDL: What's the Difference? - Healthline"":""https://www.healthline.com/health/vldl-vs-ldl""
""Very low-density lipoprotein - Wikipedia"":""https://en.wikipedia.org/wiki/Very_low-density_lipoprotein""
""Low-density lipoprotein - Wikipedia"":""https://en.wikipedia.org/wiki/Low-density_lipoprotein""
""Very Low-Density Lipoprotein - an overview | ScienceDirect ..."":""https://www.sciencedirect.com/topics/biochemistry-genetics-and-molecular-biology/very-low-density-lipoprotein""
""VLDL Cholesterol - Health Encyclopedia - University of ..."":""https://www.urmc.rochester.edu/encyclopedia/content.aspx?contenttypeid=167&contentid=vldl_cholesterol""
""LDL Cholesterol: Definition, Risks, and How to Lower It"":""https://www.webmd.com/heart-disease/ldl-cholesterol-the-bad-cholesterol""
""Definition of LDL (low-density lipoprotein) - MedicineNet"":""https://www.medicinenet.com/ldl_low-density_lipoprotein/definition.htm"""
us,how do i lower my ldl,ldl,,590,90.26,1.42,0.40,12700000,People Also Ask,"1.00,0.82,0.82,1.00,0.67,0.30,0.36,0.55,0.67,0.67,0.67,0.82",90,"""Top 5 lifestyle changes to improve your cholesterol - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/reduce-cholesterol/art-20045935""
""Lower Your Cholesterol in 11 Easy Steps - WebMD"":""https://www.webmd.com/cholesterol-management/features/11-tips-to-cut-your-cholesterol-fast""
""Foods To Help Lower LDL ('Bad') Cholesterol - WebMD"":""https://www.webmd.com/cholesterol-management/ss/slideshow-cholesterol-lowering-foods""
""11 foods that lower cholesterol - Harvard Health"":""https://www.health.harvard.edu/heart-health/11-foods-that-lower-cholesterol""
""How to lower cholesterol naturally: 10 things you can do every ..."":""https://www.healthpartners.com/blog/how-to-lower-cholesterol-naturally/""
""10 Natural Ways to Lower Your Cholesterol Levels - Healthline"":""https://www.healthline.com/nutrition/how-to-lower-cholesterol""
""How Long Does It Take to Lower Cholesterol? - Healthline"":""https://www.healthline.com/health/high-cholesterol/how-long-does-it-take-to-lower""
""How to Lower Cholesterol with Diet: MedlinePlus"":""https://medlineplus.gov/howtolowercholesterolwithdiet.html""
""How to lower cholesterol naturally without medication"":""https://www.medicalnewstoday.com/articles/325113""
""How to lower cholesterol quickly: Tips and suggestions"":""https://www.medicalnewstoday.com/articles/how-to-lower-cholesterol-quickly"""
us,ldl normal range,ldl,,9900,92.23,6.53,0.04,0,"Featured Snippet, People Also Ask, Site Links, Image Pack, Knowledge Panel","0.82,1.00,0.82,1.00,0.55,0.55,0.55,1.00,0.67,0.67,0.82,1.00",20,"""Cholesterol Levels: What You Need to Know: MedlinePlus"":""https://medlineplus.gov/cholesterollevelswhatyouneedtoknow.html""
""What Are the Recommended Cholesterol Levels by Age?"":""https://www.healthline.com/health/high-cholesterol/levels-by-age""
""Understanding Cholesterol Levels: LDL, HDL, Total ... - WebMD"":""https://www.webmd.com/cholesterol-management/guide/understanding-numbers""
""Cholesterol levels by age: Differences and recommendations"":""https://www.medicalnewstoday.com/articles/315900""
""LDL Cholesterol - Understand the Test & Your Results"":""https://labtestsonline.org/tests/ldl-cholesterol""
""What Your Cholesterol Levels Mean | American Heart ..."":""https://www.heart.org/en/health-topics/cholesterol/about-cholesterol/what-your-cholesterol-levels-mean""
""Cholesterol: Types, Tests, Treatments, Prevention"":""https://my.clevelandclinic.org/health/articles/11920-cholesterol-numbers-what-do-they-mean""
""Why Cholesterol Matters for Women | Johns Hopkins Medicine"":""https://www.hopkinsmedicine.org/health/wellness-and-prevention/why-cholesterol-matters-for-women""
""Cholesterol test - Mayo Clinic"":""https://www.mayoclinic.org/tests-procedures/cholesterol-test/about/pac-20384601""
""Cholesterol - HealthyWomen"":""https://www.healthywomen.org/condition/cholesterol"""
us,cholesterol,cholesterol,,201000,94.35,1.56,0.11,123000000,"Featured Snippet, People Also Ask, Site Links, Adwords Bottom, Knowledge Panel","0.82,0.82,1.00,1.00,0.82,0.67,0.67,0.82,0.82,0.82,1.00,1.00",20,"""High cholesterol - Symptoms and causes - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/symptoms-causes/syc-20350800""
""What is Cholesterol? | American Heart Association"":""https://www.heart.org/en/health-topics/cholesterol/about-cholesterol""
""Cholesterol Information | cdc.gov"":""https://www.cdc.gov/cholesterol/index.htm""
""Cholesterol: What causes high cholesterol?"":""https://www.medicalnewstoday.com/articles/9152""
""Cholesterol levels by age: Differences and recommendations"":""https://www.medicalnewstoday.com/articles/315900""
""Cholesterol Management Center - WebMD"":""https://www.webmd.com/cholesterol-management/default.htm""
""What Are the Recommended Cholesterol Levels by Age?"":""https://www.healthline.com/health/high-cholesterol/levels-by-age""
""Blood Cholesterol | NHLBI, NIH"":""https://www.nhlbi.nih.gov/health-topics/blood-cholesterol""
""Cholesterol: Types, Tests, Treatments, Prevention"":""https://my.clevelandclinic.org/health/articles/11920-cholesterol-numbers-what-do-they-mean""
""Cholesterol: High, Normal, Low Levels, and Chart - MedicineNet"":""https://www.medicinenet.com/cholesterol_management/article.htm"""
